CustomerID,Items
235368,"['22328M', '20713F', '16156SH', '21977R', '22710N', '22740K', '21497K', '22713C', '22998M', '22985B', '23084M', '23232F', '85099BJ', '22616B', '22659F', '21506J', '21918L', '22988D', '16161UB', '23230A', '21891R', '23203B', '84755J', '85152E', '21980L', '71459J', '22266W', '22727B', '21498M', '23233W', '22086O', '22629C', '22045U', '21135E', '20724F', '23171H', '21984W', '22030B', '22029R', '20725N', '22741O', '22469S', '85099CQ', '22961C', '22178V', '85175B', '22983O', '85099FC', '22355U', '23209X', '22457C', '21499T', '82583N', '22996P', '22970T', '21166I', '48187N', '23310X', '22111I', '21181K', '22699D', '23076Z', '23078Y', '21733F', '23293D', '21787C', '21790Y', '21791H', '23231J', '21873C', '21874B', '21877C', '21500P', '23497Q', '23498F', '23206T', '23202Z', '23199M', '23552T', '23170S', '21915K', '21326V', '21916D', '21928E', '21929W', '21931F', '22910D', '23309L', '79000Z', '22728B', '84508AE', '22386V', '84879M', '84945I', '84946F', '22652D', '22411U', '84978X', '20719E', '20712E', '20685H', '22610S', '20668K', '16219C', '22578A', '22470E', '22560W', '22558H', '15034D', '22348L', '84988Y', '22834J', '22197J', '82580N']"
164628,"['22328M', '84992D', '22629C', '84929V', '21918L', '85099BJ', '20724F', '22630B', '23209X', '22985B', '84077K', '20725N', '22728B', '22294U', '23206T', '22030B', '22659F', '22988D', '23205F', '20712E', '90057R', '23199M', '23507E', '21731V', '21916D', '21980L', '22383K', '22355U', '21984W', '23510V', '22384W', '23204B', '20719E', '85099CQ', '23200Y', '23203B', '21928E', '21929W', '22983O', '22557Z', '22727B', '23207R', '22652D', '21882L', '22544C', '20728Z', '22326L', '21931F', '21390P', '35095BN', '35095AT', '23281Z', '22726C', '21509I', '21080R', '22348L', '22356T', '22411U', '21212D', '23345S', '23201S', '21672A', '21932M', '20723U', '22178V', '22554P', '22725X', '21644N', '20726C', '79190BW', '23240L', '23346H', '21976M', '23309L', '22729W', '22553Q', '22551F', '22131I', '23202Z', '21880B', '21881M', '84970LF', '22244X', '21879Z', '23119M', '22951B', '21933N', '23326S', '40016U', '21121C', '22077P', '22352Z', '23121M', '22908G', '22418R', '22556N', '21623S', '22029R', '21844I', '72351BE', '22940N', '22467G', '22382I', '22966E', '23245W', '22661W', '35610AZ', '22531M', '20711L', '22631M', '22617A', '84596GP', '22699D', '84029EX', '22055T', '21508L', '22546L', '22662G', '22386V', '22740K', '20727V', '35961N', '22417M', '22507V', '23353X', '72351AA', '16237N', '23293D', '84755J', '23328X', '79191CA', '22712N', '22900U', '22698C', '21559P', '22540W', '21218O', '22543G', '22697A', '21877C', '22766P', '22027K', '20718A', '23208E', '85230EY', '22150K', '21673M', '21385E', '20979K', '22489J', '85230GS', '23545U', '22969Z', '23217N', '47566Y', '23234A', '85230AJ', '21982Y', '23275I', '47481G', '21873C', '21124F', '22804V', '23287L', '22993E', '20974J', '23216U', '22296X', '22730Z', '22741O', '21498M', '79321V', '22049I', '21787C', '79160T', '22533C', '23193C', '22984H', '22800V', '22292I', '20972O', '22956D', '85180BR', '23360X', '23170S', '21394I', '23177K', '84406BH', '21507E', '71459J', '79164C', '21936G', '90210CN', '23123F', '23155O', '23289K', '23292K', '22834J', '23294M', '22738Y', '21967J', '23295P', '84947R', '21232B', '23550P', '21122K', '21167A', '21398J', '84997DC', '21094A', '22399O', '21403N', '22970T', '23344R', '23144I', '21930O', '22539E', '23280V', '85204U', '20985D', '21914B', '21240N', '23290W', '22898W', '20975Y', '22909Z', '21917S', '22959R', '23356F', '84692Z', '23506M', '23122S', '23327C', '23159Q', '22663L', '85099FC', '23298Q', '22739W', '84459AJ', '47471B', '20619I', '22992G', '23189A', '22971A', '23308G', '21292J', '21314Q', '22967M', '22964E', '23297N', '23389U', '22460J', '21156K', '23372N', '22423U', '23340L', '23355Z', '84792X', '22041A', '22505F', '22394F', '22112V', '22301J', '22025A', '23165S', '22957K', '84819I', '21239K', '23241W', '22173N', '21035O', '23512S', '23536M', '15056BLH', '23534D', '22585G', '22385P', '22714G', '22536B', '22303W', '22772B', '22736S', '21320U', '82484O', '20676O', '23513C', '85014BD', '23256O', '21068Y', '22335Z', '23307D', '37342P', '23312N', '20750C', '20801C', '22419N', '23291F', '22147L', '21818Q', '21670S', '15056ND', '22128V', '85035CL', '23225T', '17021U', '22716A', '21700U', '21519A', '21238G', '84949O', '21561W', '22189I', '47559BK', '22963K', '20984B', '22907C', '22904F', '62018W', '21531U', '21481J', '22989L', '21429E', '23515Q', '22302N', '22266W', '23078Y', '20973S', '22102P', '16014F', '21242V', '22792D', '22196G', '23086Z', '22078R', '22835R', '23244J', '22480D', '20978G', '85035BB', '22899Q', '21108Z', '22896Q', '21070F', '22305S', '22304I', '22805C', '22491V', '22300C', '22722E', '84050K', '37482PR', '48184N', '23314P', '21669G', '35970L', '21785M', '23526G', '22075W', '23445C', '23436I', '23371H', '21989J', '23347G', '22028K', '22619G', '84596BQ', '22734C', '23502Q', '22337H', '22997O', '22816Q', '22558H', '22668V', '21499T', '47503AN', '22103E', '17084NU', '22735X', '22817Z', '51014CF', '23173W', '85078B', '22114V', '21399R', '85123AY', '22534C', '20675E', '20677D', '47469B', '22149E', '22148Z', '23535V', '21386X', '23388F', '22360Q', '22922K', '22084R', '22924Q', '22429T', '22087E', '84970SL', '22593E', '21671K', '23237P', '23210F', '23390M', '84380W', '21086B', '22773H', '21210C', '23480U', '22628U', '20717I', '21154F', '22771L', '23370K', '22482I', '22437B', '21770E', '23076Z', '22470E', '20866N', '22812G', '22746G', '22331U', '21395V', '22245R', '21845L', '21231K', '21915K', '21527P', '22569R', '22573R', '22594A', '21544W', '22601T', '22567D', '85194LL', '22688D', '22895J', '15034D', '23518Z', '21703M', '79163I', '23296Z', '22931M', '79030GK', '22932Q', '21066X', '23267Y', '22435K', '21289T', '21078I', '23392B', '21558V', '23508J', '84858CD', '84029GV', '22994B', '22892Z', '22818I', '23271N', '22333G', '21058L', '23519B', '22935S', '22774I', '22483A', '21175V', '23253H', '22645V', '23148U', '22138G', '17096D', '84614AP', '84519BE', '22537N', '22646J', '22037V', '22651T', '23194R', '37340T', '22095Q', '85038L', '22732E', '22024W', '23100G', '23242A', '23057O', '22464B', '22207L', '23068E', '22621P', '22618S', '22082A', '23083I', '21245S', '22747N', '22603Q', '22363N', '22915G', '22570W', '22572W', '22923F', '21878P', '10135P', '22906G', '85178F', '21535E', '21733F', '22755K', '22471P', '23273Z', '21829T', '23547Y', '22811M', '22933B', '22819Q', '16008I', '22530D', '21717D', '22439F', '23516Z', '35923D', '21244H', '23509S', '21249J', '21243M', '22934E', '23055P', '21209Y', '22974E', '21155Z', '23125Q', '22336O', '21934D', '22227K', '84596FA', '23212C', '23190S', '22329R', '22999A', '23255L', '22327P', '21401E', '82482D', '23211J', '22198K', '20996R', '21500P', '22080D', '22195J', '21479J', '22946R', '22962X', '22948C', '51014LS', '23351C', '23263V', '22161W', '82494LP', '22968N', '21668N', '18007N', '22701T', '23109C', '22704P', '21389M', '22156L', '23158A', '21716W', '23145J', '22720A', '85049GC', '20679N', '22687S', '23174D', '22670P', '22686P', '21197E', '23238P', '10133M', '22614B', '23227V', '22066A', '22086O', '84313BG', '22088I', '21208V', '21636X', '84536AK', '22568A', '21622J', '16011L', '22101I', '46000SJ', '23191Z', '22362K', '22676W', '85199LV', '85194SR', '22046Q', '16015Z', '22545H', '23108J', '85049EP', '22454H', '21822Q', '84997CQ', '22427Q', '21874B', '22854V', '22855Q', '22980U', '84988Y', '84976S', '21088J', '22972W', '21439F', '23004D', '22807L', '23583L', '47599AI', '21872C', '21788U', '22163L', '21592F', '22361C', '22174M', '22943F', '22023M', '22389X', '22197J', '21947L', '23082N', '23003E', '21578P', '22365S', '22416F', '22089I', '21935J', '21773E', '22571W', '22051L', '21452L', '22366J', '21034O', '22338I', '21903Y', '22083G', '22059M', '20982C', '20956X', '22319Q', '21937S', '16012X', '22502M', '21754X', '22151L', '22026G', '21986A', '22208X', '20751D', '22139Q', '22230W', '21715T', '21714L', '22079R', '22297H', '22137T', '22434S', '22035X', '21981M', '22110N', '21169G', '21819N', '22105F', '16216D', '21974Q', '21755A', '22050N', '20981E', '10125J', '22731C', '22685W', '22754C', '22990X', '47599BN', '23000P', '23377A', '22748P', '72349BT', '22737B', '23322J', '77101AT', '23014Q', '82578R', '22718P', '23286O', '22715M', '23282K', '22694S', '22757D', '22775S', '22977K', '22936A', '23546H', '22847W', '23500J', '23499W', '35004CN', '22897R', '22840S', '22796M', '22975L', '23469Z', '22789R', '37446S', '22955C', '22780U', '47480X', '22779J', '23236J', '22851J', '23226J', '84836J', '23101Y', '23161A', '85017BQ', '22677N', '22654J', '22653U', '23221X', '84880V', '22644U', '84828A', '22625P', '23220L', '84800LZ', '85106U']"
525375,['85175B']
304587,['22151L']
485415,['85123AY']
285417,"['17003M', '84077K']"
325467,"['84077K', '21829T']"
425466,['23084M']
335457,"['21967J', '16156SH', '22710N', '21497K', '22713C', '23232F', '21985C', '16161UB', '21506J', '21982Y', '23233W', '22616B', '85175B', '22045U', '84879M', '22920I', '21498M', '22197J', '22029R', '22985B', '22189I', '22030B', '16161PA', '22834J', '23230A', '16045M', '22998M', '21495P', '21977R', '22659F', '22900U', '21499T', '71459J', '21891R', '23157X', '21181K', '21500P', '23167J', '23203B', '72741B', '22560W', '22966E', '23113X', '84950I', '22741O', '21980L', '22983O', '75049LA', '22704P', '22970T', '84755J', '20972O', '21984W', '22991T', '84380W', '22986P', '22561Z', '22988D', '22609U', '21621T', '23300F', '23215I', '21212D', '23117T', '84945I', '37327B', '23307D', '21121C', '21166I', '22348L', '22969Z', '22585G', '82583N', '22856A', '82581P', '85150Z', '22243L', '23270T', '23231J', '84946F', '22992G', '16169EL', '21981M', '22047L', '23308G', '23522N', '23309L', '23528O', '23310X', '82484O', '22902M', '21213V', '22952P', '40016U', '21094A', '21830E', '21983K', '82600H', '21313C', '22791E', '22417M', '22610S', '22652D', '20974J', '22065D', '22343N', '22345K', '21791H', '21669G', '17084RT', '18007N', '22558H', '22564D', '21749U', '22144E', '21641J', '22339G', '22996P', '21326V', '22623L', '21844I', '22539E', '21202D', '22346F', '21206X', '21620I', '22103E', '16237N', '22493I', '22491V', '22191G', '23236J', '85152E', '23293D', '22273M', '22418R', '22344M', '84991R', '22338I', '21892U', '22750S', '71477B', '22951B', '79321V', '20893F', '21916D', '21877C', '21098K', '84947R', '22711H', '21871Y', '22101I', '20984B', '22766P', '23284M', '22915G', '22507V', '22188M', '21314Q', '22907C', '22046Q', '22489J', '22775S', '23381G', '21531U', '22469S', '21928E', '21975B', '23380Y', '21930O', '23294M', '22530D', '22037V', '22419N', '22749K', '23431D', '22382I', '22360Q', '22027K', '22333G', '23297N', '22102P', '23202Z', '21876I', '21873C', '22971A', '22597M', '22579W', '22577B', '22993E', '22994B', '22096G', '22083G', '22147L', '21790Y', '23076Z', '23078Y', '22815Y', '21746N', '22534C', '21743P', '22570W', '23103F', '23115D', '22077P', '21704M', '21889K', '22555O', '21670S', '22545H', '22706R', '21650J', '22708V', '23172Q', '23086Z', '22662G', '82552M', '23510V', '84997DC', '84997CQ', '23535V', '21124F', '85111R', '37370Z', '21210C', '85049AF', '84970SL', '85116X', '84997BG', '48187N', '84508AE', '84375E', '20713F', '84077K', '21238G', '21232B', '85123AY', '23526G', '48116K', '16235A', '85099CQ', '82580N', '23507E', '20728Z', '21086B', '23543B', '20685H', '21174F', '21242V', '21175V', '23529E', '72351AA', '84692Z', '20829J']"
233568,['23084M']
366426,['22328M']
276417,['23084M']
196398,['21829T']
406386,['21829T']
183618,"['84879M', '21829T']"
322677,['17084RT']
97299,['23843K']
491805,['23084M']
8190,['21175V']
438156,['85123AY']
151848,['84568Z']
248148,['85123AY']
441855,[]
258138,['22197J']
520875,['22197J']
339957,['20668K']
538065,"['48187N', '20685H', '48185J', '48194E', '16219C', '48188P', '47556BE', '48173CT', '22690X', '48138T', '48116K', '21955E', '47566BG', '21523L', '72802CE', '23284M', '23077P', '71477B', '15034D', '82583N', '21181K', '85185BY']"
261927,['22693N']
361926,"['22492E', '21829T']"
528075,"['85123AY', '22470E', '22469S', '21733F', '21175V']"
428076,"['47566BG', '20713F', '85123AY']"
128079,"['22693N', '20668K']"
28080,"['22355U', '20724F', '22178V', '79323BM', '22065D', '20668K']"
71919,['21915K']
371916,['22693N']
308097,"['15036Z', '22197J']"
108099,"['20724F', '22189I']"
91899,['22610S']
291897,['21108Z']
398106,"['22197J', '85099BJ', '21175V', '85099FC']"
1890,"['20668K', '17003M']"
301887,"['16045M', '17096D']"
401886,"['85099BJ', '85099FC', '84879M', '22386V', '22759Z', '22616B', '20713F', '22379G']"
188118,['85123AY']
468135,[]
368136,['84212C']
331857,"['22693N', '21135E', '82583N', '22273M', '22469S', '21166I', '22470E', '21733F', '22147L', '23167J', '20971S', '82580N', '22998M', '82600H', '23230A', '21181K', '48187N', '85106U', '22491V', '22570W', '20685H', '16219C', '22149E', '71459J', '84991R', '22189I', '21174F', '22489J', '23543B', '22969Z', '84755J', '84836J', '48194E', '48188P', '22174M', '79321V', '21908X', '21916D', '22029R', '15036Z', '22569R', '22413V', '48173CT', '22417M', '22188M', '48116K', '22964E', '22963K', '22951B', '22741O', '22690X', '22651T', '22631M', '22613A', '21976M', '22382I', '22568A', '23531S', '23231J', '23284M', '22554P', '48138T', '22384W', '21918L', '48185J', '21523L', '85152E', '85150Z', '85049AF', '20712E', '84988Y', '20719E', '20726C', '20973S', '21086B', '21169G', '84212C', '82484O', '84380W', '22966E', '62018W', '21668N', '21673M']"
431856,['22740K']
458145,['23343M']
141849,['22151L']
241848,"['85099BJ', '85099FC', '22386V', '22759Z', '22379G']"
441846,['22151L']
48159,['85099BJ']
351837,['85099BJ']
451836,"['22985B', '22710N', '21497K', '22713C', '22030B', '16156SH']"
272817,['15036Z']
197208,['21212D']
357246,['21108Z']
276327,"['21874B', '21873C', '21703M', '22111I', '22273M', '47566BG', '40016U', '21891R', '84879M', '22637S', '22508O', '22507V', '22086O', '22610S', '21876I', '20668K', '21915K', '20971S', '17003M', '22386V', '22492E', '22910D', '23203B', '22950F', '22578A', '85099BJ', '21485W', '71459J', '22998M', '22766P', '22741O', '21889K', '22147L', '84755J', '21790Y', '23293D', '85099FC', '21135E', '22609U', '21731V', '22501Q', '22659F', '22149E', '84946F', '23108J', '21791H', '23077P']"
33660,"['84879M', '21108Z']"
325377,['22616B']
515385,"['85123AY', '22065D']"
415386,['84077K']
115389,"['20724F', '22355U', '21918L', '21620I', '20719E', '21731V', '22030B', '22178V', '20725N', '22629C', '23204B', '23206T', '23209X', '20723U', '20728Z', '23205F', '22356T', '20712E', '85099BJ', '23121M', '22243L', '22189I', '22029R', '21976M', '22951B', '22659F', '21916D', '21787C', '22554P', '22383K', '22326L', '21121C', '23203B', '23199M', '84929V', '23309L', '21080R', '23310X', '22086O', '47566Y', '84997CQ', '22741O', '22294U', '23240L', '71459J', '84997DC', '20726C', '22728B', '22384W', '35961N', '22417M', '22710N', '22661W', '16156SH', '22556N', '22630B', '22740K', '22988D', '21982Y', '22985B', '23167J', '21497K', '21498M', '23119M', '23293D', '23294M', '22908G', '84755J', '21124F', '21931F']"
15390,"['22740K', '22693N', '22266W', '22197J', '84879M', '22595D', '85078B', '84988Y', '23203B', '22578A', '21108Z', '23167J', '21731V', '85204U', '20724F', '71459J', '22355U', '35923D', '22161W', '84992D', '20719E', '85123AY', '22910D', '23209X', '23005J', '22950F', '47566BG', '84755J', '21137F', '22178V', '20725N', '22086O', '21790Y', '21326V', '20974J', '23210F', '23212C', '23310X', '20723U', '22577B', '84978X', '21620I', '16045M', '47566Y', '20726C', '20728Z', '23115D', '22992G', '22267I', '23263V', '22287S', '79321V', '22303W', '75049LA', '22952P', '22268P', '22302N', '22301J', '22286L', '23078Y', '23205F', '84950I', '23193C', '16219C', '23206T', '23204B', '22411U', '22560W', '22384W', '22558H', '22383K', '85099BJ', '23202Z', '23201S', '85099CQ', '23298Q', '23207R', '23177K', '21498M', '20712E', '22630B', '22662G', '22661W', '23268O', '21497K', '22909Z', '23245W', '22951B', '23208E', '21232B', '22030B', '23241W', '23225T', '22959R', '21791H', '23215I', '21439F', '22991T', '23084M', '23353X', '23366F', '21914B', '21928E', '21845L', '21929W', '21931F', '23326S', '22993E', '23199M', '23318Z', '23077P', '23076Z', '21976M', '23344R', '21980L', '23170S', '22771L', '22294U', '84929V', '22610S', '22304I', '22417M', '16237N', '22300C', '22382I', '20727V', '22269G', '21066X', '21068Y', '21070F', '21080R', '22741O', '84970SL', '84945I', '22440M', '84692Z', '22493I', '85194SR', '11001M', '22174M', '22356T', '22699D', '84347V', '22629C']"
385416,"['22616B', '15036Z', '22197J', '21135E', '85123AY', '21915K', '82583N', '21985C', '84755J', '21982Y', '21977R', '16156SH', '84992D', '22489J', '71459J', '22544C', '82580N', '82600H', '23232F', '23230A', '21497K', '21891R', '21166I', '84988Y', '21703M', '22536B', '22086O', '22546L', '22189I', '22355U', '22998M', '85106U', '22045U', '21498M', '22539E', '22533C', '22555O', '23510V', '23507E', '22470E', '22469S', '21733F', '21731V', '21790Y', '22356T', '21871Y', '23206T', '22710N', '22178V', '22951B', '23076Z', '23203B', '84836J', '16045M', '20724F', '22491V', '22384W', '21931F', '22383K', '20727V', '40016U', '21506J', '22578A', '22577B', '21975B', '16161UB', '84978X', '84991R', '22467G', '22386V', '22027K', '21810L', '21673M', '23543B', '85099FC', '23202Z', '22326L', '23204B', '22411U', '23209X', '23233W', '20712E', '21326V', '22418R', '22417M', '84945I', '47566Y', '21669G', '75049LA', '20725N', '22713C', '23346H', '22531M', '22993E', '23307D', '22741O', '22969Z', '22910D', '23344R', '22563R', '22534C', '21069U', '23293D', '20719E', '85099BJ', '15034D', '22029R', '21672A', '85099CQ', '23298Q']"
345456,['21108Z']
415476,['22618S']
354546,"['22197J', '22693N']"
54549,['85123AY']
145449,['22610S']
245448,['22197J']
445446,['84347V']
444555,['84879M']
344556,"['21731V', '22961C', '22952P']"
44559,['23084M']
333567,"['20713F', '21212D', '21977R']"
146349,"['85099BJ', '85099FC', '22386V', '22492E', '72232C', '22759Z', '22379G', '22610S', '22865Y', '84946F', '22866X', '16216D', '22608F', '22381J', '21212D', '22609U', '22633V', '21181K', '48111G', '71477B', '22385P', '22555O', '22659F', '84947R', '21422L', '85099CQ', '23199M', '84879M', '48116K', '22423U', '21928E', '22149E', '22791E', '85212R', '22178V', '84945I', '21931F', '84991R', '22411U', '22692J', '23293D', '22741O', '23203B', '20712E', '21830E', '22952P', '21877C', '22102P', '21121C', '21929W', '21213V', '23171H', '23201S', '22551F', '20984B', '22127Y', '20711L', '20961S', '22637S', '16045M', '22632O', '23344R', '16218Y', '23170S', '22142B', '20963G', '22998M', '16161PA', '22961C', '84422X', '22111I', '21069U', '23295P', '21380E', '22103E', '23200Y', '84313CE', '22489J', '23172Q', '22418R', '84997BG', '70006O', '23231J', '22630B', '22086O', '21500P', '15039A', '84997CQ', '84997AH', '23245W', '22130P', '22367K', '22355U', '22959R', '79321V', '47566BG', '23077P', '85204U', '23202Z', '23297N', '22950F', '16156SH', '23307D', '21884K', '22141S', '21975B', '15036Z', '22326L', '21634J', '22065D', '21394I', '82482D', '21873C', '79000Z', '22714G', '75178B', '16052Q', '21156K', '22910D', '47566Y', '21889K', '22690X', '47503AN', '21086B', '84077K', '22161W', '22560W', '22558H', '20713F', '23113X', '21428B', '23268O', '23296Z', '20728Z', '21981M', '22712N', '22467G', '23378J', '22704P', '22646J', '22338I', '21065W', '22578A', '21930O', '22629C', '23240L', '84978X', '85213R', '47591DY', '22507V', '23134S', '22508O', '21650J', '23236J', '21094A', '22545H', '22867O', '21499T', '23581R', '22150K', '22043M', '22144E', '23551L', '22047L', '23306Z', '21395V', '22158K', '20992N', '82580N', '22101I', '16169EL', '23209X', '23103F', '23582G', '23154P', '21881M', '22242L', '22029R', '22094G', '22243L', '23546H', '22691G', '22417M', '21174F', '21917S', '22716A', '22091C', '22048X', '21287D', '22909Z', '23206T', '23122S', '23431D', '21914B', '22529Y', '85106U', '62018W', '23294M', '23301G', '20975Y', '23135J', '22984H', '22245R', '22556N', '23270T', '21485W', '20727V', '84755J', '23182N', '20719E', '22383K', '21507E', '47574AJ', '22534C', '21509I', '23187K', '22986P', '23434Y', '23436I', '21878P', '23076Z', '22835R', '23204B', '23439A', '23353X', '22028K', '23493H', '23144I', '22817Z', '22938X', '21232B', '21231K', '22993E', '21636X', '23175H', '23108J', '21326V', '21874B', '21770E', '23318Z', '23078Y', '23321O', '23100G', '23101Y', '21811V', '21976M', '23174D', '23346H', '21876I', '21294T', '23313G', '21635Q', '22945X', '23310X', '21559P', '22147L', '22105F', '22543G', '21136P', '22090X', '22597M', '22139Q', '22697A', '37370Z', '22092C', '22093F', '22138G', '20724F', '22095Q', '22616B', '75049LA', '22460J', '72741B', '22187R', '22112V', '47504HB', '71459J', '22663L', '84997DC', '22501Q', '21080R', '22181S', '85039BH', '85039CH', '21201F', '84380W', '84536BE', '84596GP', '10135P', '22554P', '84598D', '23545U', '22254T', '22154A', '23550P', '22705I', '22153K', '22531M', '22244X', '23571G', '85131AI', '22766P', '22579W', '21172S', '84692Z', '16169KC', '22577B', '84375E', '16259V']"
